CLIENTNUM;Churn;Age;Gender;Dependents;EducationLevel;MaritalStatus;YearIncome;Purpose;Card_Category;Months;TotalRelationshipCount;MonthsInactive12;ContactsCount12;CreditLimit;TotalAmtChngQ4Q1;TotalTransAmt;TotalCtChngQ4Q1;AvgUtilizationRatio
825838908;0;39;F;1;среднее;Не женат / не замужем;105510.5291;сделка с подержанным автомобилем;Blue;35;1;5;1;19610;0.631;4846;0.84;0
709082808;0;53;F;2;среднее;женат / замужем;;получение образования;Blue;36;2;3;2;21560;0.507;5092;0.759;0.556
710937783;0;53;F;0;среднее;гражданский брак;169040.52;операции со своей недвижимостью;Blue;40;1;3;3;27720;0.805;5313;1.194;0.871
789540108;0;29;F;1;среднее;женат / замужем;89433.93217;высшее образование;Blue;21;2;1;3;28320;0.674;4761;0.744;0.642
709824633;0;44;F;4;среднее;Не женат / не замужем;135694.0267;ремонт жилью;Blue;35;2;5;3;15520;0.995;5064;0.905;0.886
717874533;1;46;M;2;среднее;женат / замужем;;ремонт жилью;Blue;36;5;2;2;63620;0.596;1968;0.759;0
712571883;0;40;M;3;среднее;женат / замужем;169712.5352;сделка с подержанным автомобилем;Silver;36;1;3;2;114090;0.989;4677;0.706;0.145
716926758;0;40;F;2;среднее;женат / замужем;101477.4994;покупка недвижимости;Blue;27;2;6;2;19650;0.608;4268;0.857;0
716181858;0;42;F;2;высшее;женат / замужем;170514.4189;заняться высшим образованием;Blue;29;1;2;2;16220;0.709;4633;0.634;0
779613933;0;38;F;4;среднее;женат / замужем;102366.0549;жилье;Blue;27;1;3;1;17360;0.667;5045;0.755;0.76
712136058;1;54;F;2;среднее;женат / замужем;47127.13153;сделка с подержанным автомобилем;Blue;36;1;3;3;88270;0.782;2643;0.515;0
709678608;0;49;M;4;высшее;гражданский брак;463089.9792;сыграть свадьбу;Blue;36;2;3;3;242560;0.568;4269;0.643;0.044
714276408;1;52;F;3;среднее;вдовец / вдова;161950.9947;строительство недвижимости;Blue;36;2;3;3;19150;0.374;2264;0.56;0.755
719953383;0;38;F;4;среднее;женат / замужем;118623.1711;ремонт жилью;Blue;27;2;3;3;14383;0.721;4564;0.717;0
718795083;0;44;F;2;начальное;женат / замужем;136621.6761;на покупку своего автомобиля;Blue;26;2;1;3;20060;0.881;5337;0.735;0.513
720503508;0;44;F;1;высшее;гражданский брак;92238.81311;автомобили;Blue;37;1;2;3;55940;0.549;5220;0.829;0.221
770762133;0;52;F;3;начальное;гражданский брак;93335.93693;автомобиль;Blue;38;2;1;2;35050;0.612;5034;0.681;0.718
713555133;1;56;F;3;среднее;женат / замужем;170928.6675;покупка жилья;Blue;44;4;3;2;16670;0.63;2424;0.481;0.357
711232608;1;47;F;5;среднее;Не женат / не замужем;66592.54811;заняться образованием;Blue;36;2;3;2;16360;0.694;2235;0.591;0
780322908;0;52;F;3;среднее;женат / замужем;113758.4431;высшее образование;Blue;38;1;2;3;32810;0.665;4431;1.094;0.278
708207783;0;50;F;3;среднее;женат / замужем;204776.8065;операции с коммерческой недвижимостью;Blue;42;1;3;2;14770;0.685;4680;0.778;0
719590458;1;44;F;4;начальное;Не женат / не замужем;178510.9336;покупка коммерческой недвижимости;Blue;36;6;3;3;19050;0.845;3120;0.586;0
778679883;0;39;M;2;среднее;вдовец / вдова;82810.64061;покупка жилья;Blue;19;1;2;1;61460;0.577;3645;0.551;0
780230208;0;53;M;2;среднее;женат / замужем;206123.4664;заняться образованием;Blue;40;2;3;0;26720;0.62;4766;1.083;0.6
827703258;0;42;M;4;среднее;гражданский брак;108705.1322;приобретение автомобиля;Blue;38;2;2;2;134260;0.717;4674;0.886;0
807379833;1;48;M;3;среднее;женат / замужем;36417.08267;жилье;Blue;43;2;3;3;91040;0.765;2563;0.417;0.016
711178383;0;47;M;2;среднее;в разводе;183422.7419;покупка жилья для сдачи;Blue;35;1;3;1;303000;0.715;4146;0.882;0.038
712203333;0;51;M;3;среднее;женат / замужем;113535.4644;недвижимость;Blue;39;1;2;1;70880;0.618;4691;0.727;0.247
709261383;0;56;F;3;начальное;женат / замужем;228910.7096;сделка с подержанным автомобилем;Blue;36;2;3;2;18720;0.756;4970;0.929;0.353
715829358;0;33;F;4;высшее;женат / замужем;175787.4993;получение высшего образования;Blue;26;1;2;3;28740;0.73;4794;0.6;0.876
713213133;0;36;M;2;среднее;женат / замужем;96608.3973;профильное образование;Blue;36;2;2;1;67630;0.573;4972;0.9;0.245
778860783;1;57;M;2;среднее;в разводе;;приобретение автомобиля;Blue;38;1;2;4;243790;0.62;2836;0.281;0.046
779442783;0;39;F;1;среднее;вдовец / вдова;259726.217;на проведение свадьбы;Blue;21;1;2;1;28670;0.502;4445;0.745;0.476
780008358;1;59;M;0;среднее;женат / замужем;87694.17128;заняться образованием;Blue;48;2;6;2;131720;0.876;2598;0.621;0
721274208;1;41;F;2;среднее;женат / замужем;228818.2766;получение дополнительного образования;Blue;36;4;3;3;22010;0.648;2408;0.583;0.956
714076683;1;29;F;0;среднее;гражданский брак;132983.2971;профильное образование;Blue;19;2;1;2;32610;0.636;2461;0.742;0.772
788791383;0;39;F;3;среднее;женат / замужем;348697.3177;операции с жильем;Blue;21;1;2;1;50270;0.853;4850;0.75;0
709459608;0;47;F;2;среднее;женат / замужем;187179.2164;автомобиль;Blue;36;1;3;3;18110;0.61;5390;0.776;0
711560058;0;49;M;1;начальное;гражданский брак;65833.32378;свадьба;Blue;36;2;3;2;24650;0.95;4806;0.766;0.541
717657333;0;43;F;3;высшее;женат / замужем;232919.1615;строительство жилой недвижимости;Blue;36;1;3;3;75840;0.818;4783;0.667;0.242
812218908;1;46;F;2;высшее;вдовец / вдова;101279.4589;получение образования;Blue;36;2;3;2;40650;0.957;2899;0.821;0.619
787482033;1;60;M;1;среднее;Не женат / не замужем;132774.0419;сыграть свадьбу;Blue;48;1;5;3;289300;0.645;2251;0.227;0
779141658;0;48;M;4;среднее;гражданский брак;99381.94795;строительство жилой недвижимости;Blue;33;1;3;2;49630;0.767;4989;0.696;0.426
813810333;1;50;M;3;среднее;гражданский брак;132292.8232;высшее образование;Blue;45;6;4;3;20490;0.974;2703;1;0
789613083;0;47;M;3;среднее;женат / замужем;137053.9096;покупка коммерческой недвижимости;Blue;41;2;3;3;19430;0.494;5108;0.884;0
794540883;0;56;F;1;среднее;женат / замужем;87101.92331;автомобиль;Blue;38;1;2;1;34850;0.653;4776;1.023;0.42
811889808;0;43;M;3;среднее;женат / замужем;;сыграть свадьбу;Blue;38;3;5;1;234590;0.636;7279;0.627;0.098
720509433;0;51;F;2;высшее;женат / замужем;138809.0829;покупка жилья;Blue;31;2;1;3;23060;0.507;3776;0.944;0.706
715091208;0;42;M;3;среднее;гражданский брак;173987.4729;заняться образованием;Blue;36;2;3;3;181770;0.888;8512;0.679;0.046
719269308;0;49;F;2;среднее;женат / замужем;84099.63108;сделка с подержанным автомобилем;Blue;36;3;1;3;32520;0.878;7418;0.579;0.774
718200333;0;47;F;3;среднее;женат / замужем;77192.22136;покупка жилья для сдачи;Blue;41;3;3;0;28940;0.79;7471;0.673;0.732
713487633;0;44;M;3;Среднее;женат / замужем;174484.3335;на покупку автомобиля;Blue;32;3;4;2;345160;0.665;7663;0.655;0.052
789363408;0;44;M;3;среднее;гражданский брак;365946.9113;покупка коммерческой недвижимости;Silver;34;3;1;2;345160;0.814;7427;0.566;0.073
713916708;0;53;M;3;среднее;женат / замужем;147293.7225;на покупку подержанного автомобиля;Gold;43;3;1;3;345160;0.77;7758;0.719;0.071
823833483;0;41;M;3;Высшее;женат / замужем;;покупка жилой недвижимости;Blue;37;3;3;2;78390;0.715;7904;0.804;0.197
717756258;0;49;M;2;среднее;Не женат / не замужем;265081.8505;жилье;Blue;38;3;6;3;164940;0.692;7761;0.647;0.07
712879158;0;49;M;1;высшее;женат / замужем;128497.7072;на покупку подержанного автомобиля;Gold;36;2;2;3;62240;0.832;7693;0.628;0.354
709474683;0;42;F;3;высшее;гражданский брак;341944.5201;дополнительное образование;Blue;13;3;2;3;60780;0.849;8442;0.508;0.243
772313358;0;50;M;3;Высшее;женат / замужем;127883.6238;свадьба;Blue;39;3;3;2;213220;0.921;8693;0.569;0.104
711856683;0;51;M;3;среднее;Не женат / не замужем;78495.2645;на покупку подержанного автомобиля;Blue;36;2;3;3;15900;0.64;7352;0.818;0.801
718530258;0;52;F;3;среднее;женат / замужем;192406.4963;покупка жилья;Blue;36;3;1;2;19860;0.799;7249;0.509;0.71
716288208;0;48;M;3;Среднее;женат / замужем;112101.4147;покупка недвижимости;Blue;36;2;1;1;156180;0.706;7549;0.638;0
718712583;0;44;M;2;высшее;женат / замужем;115335.7308;сыграть свадьбу;Blue;33;3;1;1;344960;0.883;8092;0.667;0.048
806432433;0;40;F;2;среднее;женат / замужем;124108.4466;операции с недвижимостью;Blue;35;2;1;2;25440;0.696;8006;0.571;0.673
720074583;0;42;M;1;среднее;женат / замужем;163221.9178;ремонт жилью;Blue;36;2;1;2;47650;0.709;7380;0.689;0.318
768848658;0;43;F;3;неоконченное высшее;женат / замужем;92764.22363;заняться высшим образованием;Blue;37;2;3;1;165830;0.889;7823;0.673;0.108
709895508;0;42;M;3;СРЕДНЕЕ;гражданский брак;148657.1285;получение образования;Blue;36;2;2;1;61530;0.703;7434;0.586;0.158
711542358;0;42;F;4;среднее;женат / замужем;97347.94041;на покупку автомобиля;Gold;36;2;3;2;159870;0.597;7471;0.467;0.074
718773333;0;51;F;4;высшее;Не женат / не замужем;252988.5655;сделка с подержанным автомобилем;Blue;40;3;2;2;51390;0.94;7548;0.618;0.35
816832383;0;61;F;1;среднее;Не женат / не замужем;91240.19607;на покупку автомобиля;Blue;56;3;2;2;34210;0.659;6932;0.744;0.662
714042108;0;59;M;0;среднее;гражданский брак;108809.285;сыграть свадьбу;Blue;36;3;2;2;110000;0.697;7302;0.654;0.092
714664683;0;46;F;4;высшее;гражданский брак;232676.9168;сыграть свадьбу;Blue;37;3;3;3;24900;0.835;8178;0.596;0
713894358;0;51;M;2;среднее;вдовец / вдова;92471.45644;операции с коммерческой недвижимостью;Gold;46;2;3;2;345160;0.735;7889;0.508;0.024
715436883;0;48;F;3;среднее;Не женат / не замужем;112565.7657;свадьба;Blue;36;2;2;1;24900;0.76;7719;0.623;0.635
715260558;0;44;F;4;среднее;женат / замужем;252053.8292;строительство недвижимости;Blue;36;3;2;2;20550;0.975;7674;0.633;0
713664258;0;56;M;2;начальное;Не женат / не замужем;50548.71662;на покупку подержанного автомобиля;Blue;48;2;2;1;143440;0.726;7359;0.574;0.14
713364783;0;42;F;1;среднее;вдовец / вдова;143342.7785;покупка коммерческой недвижимости;Blue;28;3;3;0;34530;0.801;8108;0.7;0.292
718078008;0;40;M;2;высшее;женат / замужем;72768.8375;сыграть свадьбу;Blue;36;3;2;1;203040;0.809;7494;0.667;0
